"long","lat","count","type"
-73.942,40.783,11.0,p
-73.942,40.781,1.0,p
-74.001,40.495,1.0,p
-75.606,35.433,1.0,p
-72.999,40.615,1.0,p
-73.816,40.787,1.0,p
-73.816,40.788,1.0,p
-74.019,40.666,1.0,p
-73.942,40.779,1.0,p
-73.942,40.777,199.0,p
-73.942,40.778,14.0,p
-73.942,40.775,3.0,p
-73.942,40.776,41.0,p
-73.942,40.773,3.0,p
-73.942,40.774,2.0,p
-73.942,40.771,1.0,p
-73.942,40.772,3.0,p
-73.942,40.768,2.0,p
-74.275,40.466,1.0,p
-73.942,40.769,5.0,p
-73.942,40.766,3.0,p
-73.942,40.767,5.0,p
-73.942,40.765,1.0,p
-73.942,40.762,9.0,p
-74.466,41.354,1.0,p
-73.942,40.761,22.0,p
-74.05,40.818,1.0,p
-73.969,40.166,1.0,p
-74.103,40.587,1.0,p
-73.914,40.889,1.0,p
-73.99,7.372,1.0,p
-82.916,40.761,1.0,p
-73.313,40.75,1.0,p
-73.878,40.97,1.0,p
-73.951,40.413,1.0,p
-73.914,40.882,1.0,p
-74.145,40.778,1.0,p
-73.914,40.884,1.0,p
-73.914,40.879,4.0,p
-73.914,40.878,1.0,p
-73.784,40.913,1.0,p
-73.844,40.689,1.0,p
-73.784,40.911,1.0,p
-73.878,40.87,9.0,p
-73.993,40.602,4.0,p
-73.993,40.601,1.0,p
-73.878,40.83,1.0,p
-73.997,48.25,1.0,p
-73.034,40.73,1.0,p
-73.914,40.872,1.0,p
-73.988,40.586,1.0,p
-73.914,40.871,19.0,p
-73.977,48.049,1.0,p
-94.583,40.763,1.0,p
1.215,3.745,1.0,p
-73.844,40.682,1.0,p
-73.844,40.681,1.0,p
-73.914,40.876,1.0,p
-74.001,40.525,1.0,p
-73.784,40.906,1.0,p
-73.844,40.679,3.0,p
-73.844,40.678,3.0,p
-73.988,40.599,1.0,p
-73.878,40.77,36.0,p
-73.878,40.76,1.0,p
-73.878,40.73,1.0,p
-73.878,40.75,2.0,p
-73.878,40.74,12.0,p
0.0,4.7,1.0,p
-74.145,40.796,1.0,p
-74.365,40.73,1.0,p
-73.333,40.797,1.0,p
-74.086,40.81,1.0,p
-73.988,40.597,1.0,p
-74.019,40.697,1.0,p
-74.019,40.696,1.0,p
-73.914,40.864,2.0,p
-74.019,40.693,1.0,p
-73.993,40.622,1.0,p
-73.946,40.283,1.0,p
-74.094,40.696,1.0,p
-73.878,40.65,1.0,p
-82.121,40.381,1.0,p
-74.094,40.697,2.0,p
-0.15,40.746,1.0,p
-73.88,40.724,2.0,p
-73.584,40.758,2.0,p
-73.333,40.786,1.0,p
-73.88,40.728,7.0,p
-74.048,40.73,1.0,p
-74.048,40.72,5.0,p
-73.742,40.653,1.0,p
-73.88,40.729,1.0,p
-73.914,40.854,4.0,p
-73.914,40.853,2.0,p
-73.816,40.725,1.0,p
-73.914,40.852,1.0,p
-73.816,40.726,2.0,p
-73.914,40.851,2.0,p
-73.914,40.847,2.0,p
-73.914,40.846,2.0,p
-73.914,40.844,3.0,p
-73.914,40.849,6.0,p
-73.914,40.848,2.0,p
-73.616,40.547,1.0,p
-73.993,40.616,2.0,p
-73.88,40.741,70.0,p
-74.266,40.765,2.0,p
-73.88,40.742,3.0,p
-73.88,40.734,1.0,p
-73.88,40.735,6.0,p
-73.88,40.733,1.0,p
-73.88,40.738,1.0,p
-74.086,40.61,1.0,p
-73.858,40.904,1.0,p
-73.88,40.737,29.0,p
-73.816,40.717,10.0,p
-73.816,40.718,1.0,p
-73.816,40.719,1.0,p
-73.914,40.843,1.0,p
-73.914,40.842,1.0,p
-73.816,40.714,1.0,p
-73.816,40.715,9.0,p
-73.816,40.716,2.0,p
-74.289,40.613,1.0,p
-73.914,40.836,1.0,p
-73.993,40.641,3.0,p
-73.914,40.835,1.0,p
-73.914,40.834,1.0,p
-73.816,40.701,9.0,p
-73.914,40.833,1.0,p
-73.914,40.838,3.0,p
-73.914,40.837,5.0,p
-73.997,48.65,1.0,p
-73.993,40.646,7.0,p
-73.88,40.701,1.0,p
-73.407,40.839,1.0,p
-74.095,40.8,1.0,p
-73.816,40.706,1.0,p
-73.816,40.702,53.0,p
-73.816,40.703,38.0,p
-73.816,40.704,15.0,p
-73.816,40.705,1.0,p
-73.968,48.5,1.0,p
-73.914,40.824,6.0,p
-73.993,40.633,2.0,p
