"long","lat","count","type"
-73.993,40.667,5.0,p
-73.88,40.772,4.0,p
-73.993,40.669,6.0,p
-73.88,40.773,2.0,p
-73.88,40.767,8.0,p
-73.88,40.768,2.0,p
-73.88,40.765,1.0,p
-73.88,40.766,2.0,p
-73.858,40.935,1.0,p
-73.88,40.769,84.0,p
-73.965,40.688,128.0,p
-73.965,40.689,135.0,p
-74.071,40.732,1.0,p
-73.965,40.686,81.0,p
-73.8,40.669,68.0,p
-73.965,40.687,37.0,p
-73.8,40.668,67.0,p
-73.8,40.667,47.0,p
-73.8,40.666,10.0,p
-73.8,40.665,1.0,p
-73.8,40.664,1.0,p
-73.914,40.803,2.0,p
-73.876,40.75,6.0,p
-74.071,40.739,5.0,p
-74.122,40.965,1.0,p
-73.877,40.68,1.0,p
-73.876,40.77,112.0,p
-73.876,40.76,2.0,p
-74.071,40.735,2.0,p
-73.965,40.673,3.0,p
-73.965,40.674,10.0,p
-73.914,40.806,1.0,p
-73.914,40.805,6.0,p
-73.988,40.533,2.0,p
-73.965,40.672,43.0,p
-73.914,40.804,2.0,p
-73.88,40.781,1.0,p
-73.914,40.808,2.0,p
-73.965,40.677,11.0,p
-73.965,40.678,18.0,p
-73.8,40.658,1.0,p
-73.965,40.675,6.0,p
-73.965,40.676,4.0,p
-73.886,40.921,1.0,p
-73.965,40.679,6.0,p
-73.876,40.84,1.0,p
-73.993,40.686,168.0,p
-73.8,40.685,1.0,p
-73.993,40.685,9.0,p
-73.993,40.688,54.0,p
-73.8,40.683,2.0,p
-73.877,40.78,1.0,p
-73.993,40.687,243.0,p
-73.877,40.77,22.0,p
-73.993,40.682,1851.0,p
-73.877,40.76,2.0,p
-73.993,40.681,712.0,p
-73.877,40.75,5.0,p
-73.993,40.684,2.0,p
-73.993,40.683,66.0,p
-73.877,40.73,17.0,p
-73.88,40.752,2.0,p
-73.993,40.689,132.0,p
-73.88,40.751,1.0,p
