long,lat,count
-73.9898,40.7340,182
-73.9898,40.7759,182
-73.9899,40.7466,182
-73.9905,40.7246,182
-73.9907,40.751,182
-73.9912,40.7512,182
-73.9917,40.7268,182
-73.9917,40.7384,182
-73.9918,40.7488,182
-73.9922,40.7251,182
-73.9924,40.7435,182
-73.9926,40.7567,182
-73.9933,40.7573,182
-73.9940,40.7226,182
-73.9944,40.7346,182
-73.9944,40.750,182
-73.9946,40.7607,182
-73.9949,40.7230,182
-73.9949,40.7551,182
-73.9956,40.7333,182
-73.9958,40.7387,182
-73.9959,40.7327,182
-73.9965,40.7479,182
-73.9990,40.7280,182
-74.0011,40.7292,182
-74.0014,40.7361,182
-74.0016,40.7466,182
-74.0026,40.7334,182
-74.0034,40.7590,182
-74.0038,40.7480,182
-74.0043,40.7285,182
-74.0043,40.7309,182
-74.0043,40.7380,182
-74.0048,40.7519,182
-74.0051,40.7191,182
-74.0056,40.7258,182
-74.0061,40.7399,182
-74.0070,40.7183,182
-74.0083,40.7167,182
-74.0083,40.7490,182
-74.0094,40.7260,182
-74.0096,40.7260,182
-74.0111,40.7158,182
-74.0143,40.7139,182
-74.0145,40.7154,182
-73.8710,40.774,181
-73.9467,40.7763,181
-73.9493,40.7818,181
-73.9502,40.7840,181
-73.9503,40.7755,181
-73.9507,40.7714,181
-73.9508,40.7715,181
-73.9512,40.7742,181
-73.9512,40.7744,181
-73.9513,40.7824,181
-73.9523,40.7899,181
-73.9526,40.7782,181
-73.9531,40.7799,181
-73.9538,40.7791,181
-73.9550,40.7772,181
-73.9554,40.7644,181
-73.9554,40.7734,181
-73.9562,40.7678,181
-73.9566,40.7750,181
-73.9574,40.7740,181
-73.9578,40.7792,181
-73.9587,40.7808,181
-73.9595,40.7629,181
-73.9595,40.7769,181
-73.9611,40.7718,181
-73.9633,40.7619,181
-73.9636,40.7744,181
-73.9653,40.7718,181
-73.9654,40.7717,181
-73.9692,40.7666,181
-73.9698,40.7531,181
-73.9704,40.7622,181
-73.9718,40.7602,181
-73.9719,40.7571,181
-73.9727,40.7932,181
-73.974,40.7508,181
-73.9754,40.7522,181
-73.9757,40.7765,181
-73.9758,40.7487,181
-73.9761,40.7443,181
-73.9763,40.7757,181
-73.9767,40.7475,181
-73.9780,40.7835,181
-73.9783,40.7455,181
-73.9786,40.7725,181
-73.9789,40.7407,181
-73.9790,40.7617,181
-73.9794,40.7617,181
-73.9798,40.7804,181
-73.9799,40.7811,181
-73.9804,40.7352,181
-73.9808,40.7298,181
-73.9808,40.7305,181
-73.9810,40.7817,181
-73.9822,40.7428,181
-73.9822,40.7429,181
-73.9832,40.7504,181
-73.9835,40.7557,181
-73.9837,40.7258,181
-73.9838,40.7554,181
-73.9842,40.7402,181
-73.9843,40.7547,181
-73.9849,40.7423,181
-73.9852,40.7475,181
-73.9853,40.7471,181
-73.9853,40.7475,181
-73.9856,40.7678,181
-73.9857,40.7411,181
-73.9858,40.7229,181
-73.9858,40.7267,181
-73.9862,40.7722,181
-73.9865,40.7768,181
-73.9870,40.7392,181
-73.9875,40.7654,181
-73.9877,40.7408,181
-73.9879,40.7378,181
-73.9880,40.7409,181
-73.9888,40.736,181
-73.9896,40.7262,181
-73.9896,40.7570,181
-73.9901,40.7233,181
-73.9902,40.7573,181
-73.9907,40.7485,181
-73.9910,40.7335,181
-73.991,40.7492,181
-73.9923,40.7426,181
-73.9925,40.7242,181
-73.9935,40.7218,181
-73.9937,40.7358,181
-73.9937,40.7417,181
-73.9955,40.7594,181
-73.9959,40.7588,181
-73.9978,40.7566,181
-73.9983,40.7352,181
-74.000,40.7576,181
-74.0006,40.7357,181
-74.0010,40.7365,181
-74.0011,40.7366,181
-74.0012,40.7554,181
-74.0018,40.7195,181
-74.0022,40.7335,181
-74.0026,40.7395,181
-74.0029,40.7333,181
-74.0035,40.7474,181
-74.0036,40.7534,181
-74.0037,40.7483,181
-74.0040,40.7076,181
-74.0042,40.7380,181
-74.0043,40.7217,181
-74.0055,40.7456,181
-74.0057,40.7255,181
-74.0066,40.7406,181
-74.0082,40.7199,181
-74.0098,40.7214,181
-74.0137,40.714,181
-73.7902,40.6436,180
-73.8629,40.7672,180
-73.9464,40.7726,180
-73.9494,40.7768,180
-73.9509,40.7828,180
-73.9515,40.7699,180
-73.9534,40.7671,180
-73.9558,40.7677,180
-73.9589,40.7639,180
-73.9593,40.7633,180
-73.9604,40.7617,180
-73.9610,40.7607,180
-73.9616,40.7768,180
-73.9643,40.7655,180
-73.9651,40.7595,180
-73.9694,40.7634,180
-73.9696,40.7630,180
-73.9717,40.7631,180
-73.9719,40.7817,180
-73.9719,40.7970,180
-73.9737,40.7829,180
-73.9745,40.7505,180
-73.9747,40.7563,180
-73.9749,40.7557,180
-73.9754,40.7820,180
-73.9760,40.7913,180
-73.9766,40.7592,180
-73.9769,40.7747,180
-73.9772,40.7453,180
-73.9777,40.7537,180
-73.9779,40.7513,180
-73.9781,40.7292,180
-73.9795,40.7463,180
-73.9795,40.7837,180
-73.9796,40.7713,180
-73.9799,40.7546,180
-73.9799,40.7729,180
-73.9802,40.7264,180
-73.9804,40.7648,180
-73.9810,40.7379,180
-73.9825,40.7690,180
-73.9827,40.7313,180
-73.9828,40.7568,180
-73.9829,40.7388,180
-73.9832,40.7558,180
-73.983,40.7437,180
-73.9838,40.7552,180
-73.9840,40.7547,180
-73.9841,40.7700,180
-73.9843,40.7288,180
-73.9844,40.7592,180
-73.9845,40.7394,180
-73.9846,40.7542,180
-73.9859,40.7400,180
-73.9869,40.7298,180
-73.9870,40.729,180
-73.9873,40.7330,180
-73.9874,40.7386,180
-73.9881,40.7492,180
-73.9887,40.7229,180
-73.9887,40.7487,180
-73.9889,40.7308,180
-73.9897,40.7295,180
-73.9900,40.7571,180
-73.9903,40.7562,180
-73.990,40.7503,180
-73.9906,40.7190,180
-73.9906,40.7514,180
-73.9913,40.7602,180
-73.9915,40.7389,180
-73.9917,40.7261,180
-73.9917,40.7544,180
-73.9918,40.7594,180
-73.9920,40.7495,180
-73.992,40.7494,180
-73.993,40.7414,180
-73.9934,40.7279,180
-73.9943,40.7409,180
-73.9950,40.749,180
-73.9955,40.7595,180
-73.9979,40.7563,180
-73.9982,40.7406,180
-73.9985,40.7230,180
-74.0005,40.7372,180
-74.0008,40.7289,180
-74.0018,40.7556,180
-74.0019,40.7352,180
-74.0028,40.7399,180
-74.0036,40.7322,180
-74.0038,40.7428,180
-74.0044,40.7478,180
-74.0046,40.7422,180
-74.0047,40.7347,180
-74.0047,40.7406,180
-74.0050,40.7296,180
-74.0050,40.7417,180
-74.005,40.7412,180
-74.0054,40.7273,180
-74.0065,40.7397,180
-74.0074,40.7329,180
-73.8619,40.7673,179
-73.8619,40.7678,179
-73.8637,40.7691,179
-73.8728,40.7742,179
-73.9468,40.7762,179
-73.9483,40.7783,179
-73.9512,40.7824,179
-73.9520,40.7815,179
-73.9521,40.7814,179
-73.9524,40.7809,179
-73.9524,40.7895,179
-73.9533,40.7715,179
-73.954,40.7638,179
-73.9547,40.7656,179
-73.9555,40.7726,179
-73.9561,40.7460,179
-73.9561,40.7679,179
-73.9564,40.7670,179
-73.9569,40.7832,179
-73.9570,40.7716,179
-73.9577,40.7795,179
-73.9599,40.7623,179
-73.9599,40.7706,179
-73.9611,40.7776,179
-73.9620,40.7762,179
-73.9626,40.7670,179
-73.9634,40.8035,179
-73.9670,40.7883,179
-73.9672,40.7608,179
-73.9693,40.7638,179
-73.9707,40.7557,179
-73.9708,40.7617,179
-73.9713,40.7609,179
-73.9721,40.7653,179
-73.9722,40.7624,179
-73.9726,40.7434,179
-73.9728,40.7588,179
-73.9732,40.7627,179
-73.9737,40.7631,179
-73.9742,40.7565,179
-73.9744,40.7566,179
-73.9748,40.7508,179
-73.9751,40.7522,179
-73.975,40.7652,179
-73.9767,40.7391,179
-73.9774,40.7742,179
-73.9777,40.7536,179
-73.9777,40.7888,179
-73.9779,40.7520,179
-73.9780,40.7456,179
-73.9784,40.7450,179
-73.9785,40.7774,179
-73.9788,40.7824,179
-73.9792,40.7622,179
-73.9793,40.7615,179
-73.9796,40.7530,179
-73.9800,40.7530,179
-73.9807,40.7338,179
-73.9810,40.7376,179
-73.9818,40.768,179
-73.9819,40.7404,179
-73.9819,40.773,179
-73.9820,40.7408,179
-73.9820,40.7706,179
-73.9821,40.7737,179
-73.9822,40.7705,179
-73.9823,40.772,179
-73.9827,40.7198,179
-73.9829,40.7419,179
-73.9832,40.7387,179
-73.9834,40.7383,179
-73.9838,40.7553,179
-73.9840,40.7434,179
-73.9843,40.7487,179
-73.9843,40.7548,179
-73.9844,40.7429,179
-73.9845,40.7483,179
-73.9847,40.7243,179
-73.9850,40.7323,179
-73.9852,40.7420,179
-73.9856,40.7354,179
-73.9856,40.7442,179
-73.9859,40.7278,179
-73.9861,40.7222,179
-73.9862,40.7619,179
-73.9868,40.7394,179
-73.9872,40.7594,179
-73.987,40.7225,179
-73.9875,40.7415,179
-73.9906,40.7563,179
-73.9906,40.7612,179
-73.9907,40.7513,179
-73.9911,40.7333,179
-73.9913,40.7275,179
-73.9914,40.7272,179
-73.9920,40.7541,179
-73.9931,40.7424,179
-73.9944,40.7411,179
-73.9959,40.7265,179
-73.9976,40.7610,179
-73.9978,40.7410,179
-73.9982,40.7609,179
-73.9987,40.7398,179
-73.9999,40.7304,179
-74.0001,40.7303,179
-74.0002,40.7428,179
-74.0003,40.7301,179
-74.0011,40.7309,179
-74.0018,40.7467,179
-74.0025,40.7337,179
-74.0026,40.7249,179
-74.0028,40.7333,179
-74.004,40.7421,179
-74.0049,40.7417,179
-74.0049,40.7432,179
-74.0051,40.7190,179
-74.0052,40.7292,179
-74.0054,40.7394,179
-74.0063,40.7413,179
-74.0066,40.7206,179
-74.0082,40.7376,179
-74.0100,40.7201,179
-74.0132,40.7166,179
-74.0152,40.7113,179
-73.9478,40.7789,178
-73.9486,40.7737,178
-73.9495,40.7726,178
-73.9509,40.7697,178
-73.9535,40.7672,178
-73.9540,40.7755,178
-73.9541,40.7663,178
-73.9550,40.7793,178
-73.9552,40.7827,178
-73.9555,40.7641,178
-73.9559,40.7637,178
-73.9585,40.7688,178
-73.9603,40.7619,178
-73.9611,40.7605,178
-73.9613,40.7687,178
-73.9619,40.7766,178
-73.9630,40.7117,178
-73.9667,40.7614,178
-73.9685,40.7648,178
-73.969,40.7852,178
-73.9723,40.7563,178
-73.9723,40.7941,178
-73.9729,40.7802,178
-73.9733,40.7636,178
-73.9742,40.7507,178
-73.974,40.7566,178
-73.9744,40.7565,178
-73.9747,40.7880,178
-73.9765,40.7657,178
-73.9766,40.7591,178
-73.9769,40.7389,178
-73.9769,40.7474,178
-73.9769,40.7643,178
-73.9785,40.7624,178
-73.9792,40.7768,178
-73.979,40.7616,178
-73.9801,40.7655,178
-73.9803,40.7706,178
-73.9807,40.7699,178
-73.9807,40.7748,178
-73.9808,40.7477,178
-73.9812,40.7793,178
-73.9816,40.7466,178
-73.9820,40.7712,178
-73.9820,40.7731,178
-73.9821,40.7279,178
-73.9822,40.7409,178
-73.9831,40.7417,178
-73.9844,40.7248,178
-73.9845,40.7542,178
-73.9846,40.7289,178
-73.9846,40.7395,178
-73.9848,40.7480,178
-73.9849,40.7242,178
-73.9850,40.7239,178
-73.9853,40.7325,178
-73.9854,40.7595,178
-73.9858,40.7400,178
-73.9879,40.7438,178
-73.9879,40.7649,178
-73.9881,40.7615,178
-73.9883,40.7374,178
-73.9886,40.7749,178
-73.9887,40.7371,178
-73.9888,40.7268,178
-73.9888,40.7486,178
-73.9891,40.7229,178
-73.9893,40.7695,178
-73.9896,40.7259,178
-73.9896,40.7356,178
-73.9896,40.7471,178
-73.9898,40.7341,178
-73.990,40.7504,178
-73.9904,40.756,178
-73.9905,40.7401,178
-73.9905,40.7506,178
-73.9909,40.7554,178
-73.9912,40.7325,178
-73.9913,40.7277,178
-73.9914,40.7391,178
-73.9916,40.7352,178
-73.9917,40.7311,178
-73.9917,40.7501,178
-73.9920,40.7380,178
-73.9920,40.7381,178
-73.9922,40.7427,178
-73.9922,40.7642,178
-73.9928,40.7585,178
-73.9937,40.7272,178
-73.9939,40.7361,178
-73.9943,40.7460,178
-73.9951,40.7439,178
-73.9966,40.7426,178
-73.9972,40.7255,178
-73.9973,40.7416,178
-73.9979,40.7565,178
-73.9990,40.7393,178
-73.9992,40.7232,178
-73.9992,40.7612,178
-73.9994,40.7438,178
-73.9997,40.7341,178
-73.9999,40.7205,178
-74.0000,40.7378,178
-74.0010,40.7292,178
-74.0047,40.7346,178
-74.0047,40.7470,178
-74.0094,40.7151,178
-74.0097,40.7200,178
-74.0131,40.7168,178
-73.7903,40.6468,177
-73.8702,40.773,177
-73.9496,40.7853,177
-73.9502,40.7716,177
-73.9521,40.7779,177
-73.9532,40.7714,177
-73.9548,40.7695,177
-73.9568,40.7835,177
-73.9570,40.7831,177
-73.9573,40.7701,177
-73.9575,40.7702,177
-73.9586,40.7757,177
-73.9587,40.7809,177
-73.9592,40.7803,177
-73.9599,40.7736,177
-73.9607,40.7694,177
-73.9611,40.8067,177
-73.9617,40.7685,177
-73.9621,40.7704,177
-73.9625,40.7588,177
-73.9636,40.7657,177
-73.9672,40.7607,177
-73.9715,40.7506,177
-73.9717,40.7630,177
-73.9723,40.7564,177
-73.9723,40.7653,177
-73.9725,40.7561,177
-73.9725,40.7562,177
-73.9725,40.7593,177
-73.9736,40.7633,177
-73.9736,40.7794,177
-73.9742,40.7568,177
-73.9743,40.7368,177
-73.9744,40.7506,177
-73.9745,40.7509,177
-73.9758,40.7821,177
-73.9771,40.7643,177
-73.9772,40.7795,177
-73.9777,40.7863,177
-73.9782,40.7731,177
-73.9787,40.7508,177
-73.9788,40.7816,177
-73.9794,40.7497,177
-73.9794,40.7614,177
-73.9794,40.7844,177
-73.9797,40.7434,177
-73.9797,40.7464,177
-73.9799,40.7519,177
-73.9809,40.7378,177
-73.9810,40.7416,177
-73.9812,40.7372,177
-73.9814,40.7471,177
-73.9820,40.7691,177
-73.9820,40.7697,177
-73.982,40.7690,177
-73.9825,40.7395,177
-73.9828,40.7393,177
-73.9833,40.7438,177
-73.9835,40.7658,177
-73.9838,40.7737,177
-73.9848,40.7693,177
-73.9851,40.7389,177
-73.9853,40.7532,177
-73.9854,40.7633,177
-73.9855,40.7679,177
-73.9867,40.7214,177
-73.9871,40.7391,177
-73.9873,40.7204,177
-73.9874,40.7199,177
-73.9874,40.7602,177
-73.9876,40.7212,177
-73.9883,40.7233,177
-73.9885,40.7489,177
-73.9889,40.7414,177
-73.9892,40.7743,177
-73.9893,40.7404,177
-73.989,40.7416,177
-73.989,40.7481,177
-73.9898,40.7622,177
-73.9900,40.7409,177
-73.9907,40.7243,177
-73.9907,40.7399,177
-73.9911,40.7498,177
-73.9913,40.7553,177
-73.9915,40.7547,177
-73.9918,40.7595,177
-73.9928,40.7529,177
-73.9949,40.7451,177
-73.9960,40.7485,177
-73.9971,40.7223,177
-73.9974,40.7243,177
-73.9980,40.7227,177
-73.9990,40.7317,177
-73.9994,40.7388,177
-74.0001,40.7612,177
-74.0010,40.7291,177
-74.0030,40.7312,177
-74.0031,40.7203,177
-74.0034,40.7487,177
-74.0037,40.7508,177
-74.0039,40.7525,177
-74.0044,40.7305,177
-74.0047,40.7071,177
-74.0079,40.7425,177
-74.0091,40.7109,177
-74.0172,40.7051,177
-74.1771,40.6949,177
-73.9390,40.8050,176
-73.9446,40.7794,176
-73.9497,40.7723,176
-73.9521,40.7695,176
-73.9529,40.7724,176
-73.9539,40.7872,176
-73.9549,40.7792,176
-73.9550,40.7692,176
-73.9559,40.7846,176
-73.9565,40.7754,176
-73.9567,40.7714,176
-73.9568,40.7750,176
-73.9574,40.7658,176
-73.9578,40.7653,176
-73.9581,40.7648,176
-73.9596,40.7797,176
-73.9600,40.7761,176
-73.9608,40.7610,176
-73.9610,40.7608,176
-73.9610,40.8067,176
-73.961,40.7795,176
-73.9626,40.7673,176
-73.9633,40.7659,176
-73.9636,40.7769,176
-73.9637,40.7710,176
-73.9638,40.7710,176
-73.9641,40.7712,176
-73.9666,40.7889,176
-73.9681,40.7553,176
-73.9683,40.7649,176
-73.9689,40.7851,176
-73.9695,40.7851,176
-73.9696,40.7631,176
-73.9697,40.7627,176
-73.970,40.7617,176
-73.9710,40.7616,176
-73.9714,40.7663,176
-73.9727,40.7561,176
-73.9735,40.7896,176
-73.9739,40.7439,176
-73.9742,40.7440,176
-73.9743,40.7565,176
-73.9747,40.7562,176
-73.9749,40.7556,176
-73.9753,40.7522,176
-73.9753,40.7822,176
-73.975,40.7414,176
-73.9757,40.7604,176
-73.9758,40.7865,176
-73.9760,40.7486,176
-73.9765,40.7658,176
-73.9773,40.7794,176
-73.9774,40.7537,176
-73.9776,40.7257,176
-73.9776,40.7521,176
-73.9780,40.7424,176
-73.9784,40.7289,176
-73.9785,40.7506,176
-73.9788,40.7448,176
-73.9794,40.7836,176
-73.9796,40.7522,176
-73.9815,40.7411,176
-73.9815,40.7794,176
-73.9816,40.7734,176
-73.9818,40.7782,176
-73.9821,40.7704,176
-73.9822,40.7756,176
-73.9823,40.7358,176
-73.9825,40.7314,176
-73.9826,40.7723,176
-73.9842,40.7373,176
-73.9844,40.7272,176
-73.9845,40.7428,176
-73.9851,40.7533,176
-73.9852,40.7579,176
-73.9856,40.7415,176
-73.9858,40.7410,176
-73.9862,40.7622,176
-73.986,40.7403,176
-73.9865,40.7265,176
-73.9866,40.7341,176
-73.9867,40.7715,176
-73.9869,40.7392,176
-73.9871,40.7760,176
-73.9873,40.7360,176
-73.9873,40.7606,176
-73.9873,40.7652,176
-73.9878,40.7199,176
-73.9879,40.7377,176
-73.9881,40.7599,176
-73.9888,40.7634,176
-73.9893,40.747,176
-73.9894,40.7729,176
-73.9896,40.7569,176
-73.9898,40.7344,176
-73.9899,40.751,176
-73.9899,40.7673,176
-73.9901,40.7464,176
-73.9903,40.7574,176
-73.990,40.7565,176
-73.9910,40.7499,176
-73.991,40.7494,176
-73.9916,40.7388,176
-73.9917,40.7264,176
-73.9922,40.7247,176
-73.9922,40.7639,176
-73.9926,40.7241,176
-73.9926,40.7582,176
-73.9934,40.7419,176
-73.9935,40.7415,176
-73.9937,40.7359,176
-73.9937,40.7619,176
-73.9938,40.7589,176
-73.9947,40.7260,176
-73.9947,40.7602,176
-73.9948,40.7602,176
-73.9952,40.7394,176
-73.9956,40.7267,176
-73.9960,40.7536,176
-73.9964,40.7258,176
-73.9979,40.7451,176
-73.9987,40.7232,176
-73.9990,40.7200,176
-73.9995,40.7341,176
-73.9996,40.7268,176
-73.9997,40.7537,176
-74.0000,40.7268,176
-74.0005,40.7374,176
-74.0011,40.7571,176
-74.0021,40.7453,176
-74.0034,40.7486,176
-74.0043,40.7073,176
-74.0045,40.742,176
-74.0065,40.7443,176
-74.0125,40.7015,176
-74.013,40.7154,176
-74.0152,40.7114,176
-73.7871,40.6475,175
-73.9472,40.7760,175
-73.9478,40.7788,175
-73.9500,40.7718,175
-73.9504,40.7835,175
-73.9513,40.7700,175
-73.9518,40.7779,175
-73.9537,40.7789,175
-73.9543,40.7705,175
-73.9549,40.7733,175
-73.9557,40.7764,175
-73.9558,40.7638,175
-73.9565,40.7668,175
-73.9567,40.7709,175
-73.9582,40.7817,175
-73.9590,40.7638,175
-73.9595,40.7709,175
-73.9597,40.7710,175
-73.9600,40.7788,175
-73.9604,40.7615,175
-73.9604,40.7699,175
-73.9611,40.8065,175
-73.9613,40.7716,175
-73.9615,40.7685,175
-73.9623,40.7671,175
-73.9623,40.7789,175
-73.9624,40.7730,175
-73.9633,40.7575,175
-73.9667,40.7699,175
-73.9683,40.7648,175
-73.9684,40.7865,175
-73.9688,40.7644,175
-73.9689,40.7852,175
-73.9703,40.7839,175
-73.9711,40.7611,175
-73.9718,40.7570,175
-73.9725,40.7563,175
-73.9729,40.7556,175
-73.9742,40.7624,175
-73.9745,40.7364,175
-73.9745,40.7507,175
-73.9747,40.7564,175
-73.9747,40.7619,175
-73.9753,40.7556,175
-73.9754,40.7331,175
-73.9763,40.7514,175
-73.9779,40.7419,175
-73.9780,40.7518,175
-73.9784,40.7526,175
-73.9787,40.7775,175
-73.9790,40.7529,175
-73.9791,40.7669,175
-73.979,40.7524,175
-73.9794,40.7819,175
-73.9796,40.7493,175
-73.9796,40.7523,175
-73.9799,40.7393,175
-73.9803,40.7352,175
-73.9803,40.7702,175
-73.9804,40.7823,175
-73.9806,40.7451,175
-73.9809,40.7306,175
-73.9815,40.7470,175
-73.9819,40.7491,175
-73.9822,40.7742,175
-73.9839,40.7434,175
-73.9840,40.7292,175
-73.9841,40.7699,175
-73.9846,40.7326,175
-73.9852,40.7387,175
-73.9855,40.7415,175
-73.9859,40.7409,175
-73.9859,40.7587,175
-73.9860,40.7623,175
-73.9867,40.7453,175
-73.9874,40.7603,175
-73.9879,40.7322,175
-73.9880,40.7698,175
-73.9881,40.7595,175
-73.9883,40.7228,175
-73.988,40.7228,175
-73.9884,40.7316,175
-73.9884,40.7487,175
-73.9887,40.7739,175
-73.9887,40.7767,175
-73.9887,40.7778,175
-73.9891,40.7220,175
-73.9894,40.7398,175
-73.9896,40.7473,175
-73.9897,40.7297,175
-73.9898,40.7263,175
-73.9898,40.7515,175
-73.9906,40.7575,175
-73.9910,40.7332,175
-73.9911,40.7451,175
-73.9912,40.7555,175
-73.991,40.7495,175
-73.9915,40.7493,175
-73.9919,40.7488,175
-73.9921,40.7251,175
-73.9922,40.7378,175
-73.9926,40.7372,175
-73.9927,40.7567,175
-73.9934,40.7361,175
-73.9934,40.7431,175
-73.9936,40.7214,175
-73.9936,40.7522,175
-73.9943,40.7411,175
-73.9943,40.7502,175
-73.9944,40.7247,175
-73.9954,40.7498,175
-73.9958,40.7329,175
-73.9962,40.7371,175
-73.9969,40.7473,175
-73.9972,40.7375,175
-73.9974,40.7258,175
-73.9975,40.7225,175
-73.9985,40.7246,175
-74.0001,40.7328,175
-74.0003,40.7426,175
-74.0012,40.7569,175
-74.0018,40.7262,175
-74.0024,40.7500,175
-74.0028,40.7497,175
-74.0029,40.7335,175
-74.0040,40.742,175
-74.0041,40.7422,175
-74.0055,40.7276,175
-74.0083,40.7464,175
-74.0087,40.7199,175
-74.0088,40.7111,175
-74.0152,40.7157,175
-73.9334,40.7951,174
-73.9369,40.8042,174
-73.9489,40.7775,174
-73.9524,40.7726,174
-73.9531,40.7760,174
-73.9535,40.7670,174
-73.9566,40.7751,174
-73.9569,40.7833,174
-73.9569,40.7834,174
-73.9571,40.7742,174
-73.9578,40.7735,174
-73.9595,40.7741,174
-73.9601,40.7760,174
-73.9605,40.7616,174
-73.9623,40.7764,174
-73.9633,40.7620,174
-73.9634,40.7575,174
-73.9642,40.7923,174
-73.9643,40.7645,174
-73.9679,40.7623,174
-73.9680,40.7870,174
-73.9683,40.7621,174
-73.9685,40.7864,174
-73.9693,40.7851,174
-73.9694,40.7637,174
-73.9699,40.7627,174
-73.9710,40.7614,174
-73.9712,40.7825,174
-73.9717,40.7821,174
-73.9721,40.7627,174
-73.9723,40.7595,174
-73.9728,40.7557,174
-73.9738,40.7645,174
-73.9742,40.7626,174
-73.974,40.7509,174
-73.9747,40.7557,174
-73.9748,40.7443,174
-73.9749,40.7877,174
-73.9750,40.7444,174
-73.9757,40.7605,174
-73.9763,40.7443,174
-73.9766,40.7855,174
-73.9772,40.7468,174
-73.9773,40.7582,174
-73.9776,40.7578,174
-73.9783,40.7457,174
-73.9787,40.7310,174
-73.9788,40.7563,174
-73.9791,40.762,174
-73.9792,40.7499,174
-73.9792,40.7525,174
-73.979,40.752,174
-73.9794,40.7439,174
-73.9795,40.7614,174
-73.9797,40.7436,174
-73.9797,40.7711,174
-73.9801,40.7531,174
-73.9803,40.7425,174
-73.9808,40.7296,174
-73.9809,40.7808,174
-73.9812,40.7250,174
-73.9812,40.7470,174
-73.9812,40.7473,174
-73.9817,40.7406,174
-73.9819,40.7629,174
-73.9820,40.7738,174
-73.9821,40.7712,174
-73.9825,40.7232,174
-73.9832,40.7661,174
-73.9836,40.7441,174
-73.9836,40.7555,174
-73.9842,40.7433,174
-73.984,40.7684,174
-73.9844,40.7394,174
-73.9846,40.7482,174
-73.9848,40.7593,174
-73.9850,40.7537,174
-73.9851,40.7635,174
-73.9854,40.7631,174
-73.9855,40.7783,174
-73.9862,40.7347,174
-73.9871,40.7332,174
-73.9871,40.7389,174
-73.9872,40.7221,174
-73.9872,40.7360,174
-73.987,40.7686,174
-73.9874,40.7287,174
-73.9877,40.7440,174
-73.9883,40.7483,174
-73.988,40.7227,174
-73.988,40.7412,174
-73.9889,40.7635,174
-73.9893,40.7264,174
-73.9895,40.7343,174
-73.9896,40.7399,174
-73.9897,40.7624,174
-73.9899,40.7294,174
-73.9900,40.7747,174
-73.9902,40.7405,174
-73.9904,40.7566,174
-73.9905,40.750,174
-73.9914,40.7350,174
-73.9914,40.7487,174
-73.9915,40.7504,174
-73.9920,40.7640,174
-73.9921,40.7255,174
-73.9921,40.7590,174
-73.9922,40.7354,174
-73.9927,40.7373,174
-73.9934,40.7331,174
-73.9934,40.7360,174
-73.9937,40.7360,174
-73.9939,40.7514,174
-73.9944,40.7348,174
-73.9947,40.7554,174
-73.9948,40.7401,174
-73.9953,40.7232,174
-73.9954,40.7334,174
-73.9954,40.7595,174
-73.9964,40.7254,174
-73.9967,40.7255,174
-73.997,40.7565,174
-73.9975,40.7141,174
-73.9985,40.7401,174
-74.0001,40.7585,174
-74.0002,40.7286,174
-74.0002,40.7427,174
-74.0004,40.7374,174
-74.0028,40.7339,174
-74.0032,40.7400,174
-74.0044,40.7415,174
-74.0056,40.740,174
-74.0060,40.7400,174
-74.0073,40.741,174
-74.0090,40.7381,174
-73.7860,40.6390,173
-73.8727,40.7742,173
-73.9501,40.7840,173
-73.9528,40.7890,173
-73.9529,40.7721,173
-73.9530,40.7886,173
-73.9543,40.7839,173
-73.9548,40.7833,173
-73.9552,40.7689,173
-73.9557,40.7639,173
-73.9567,40.7669,173
-73.9570,40.7800,173
-73.9576,40.7824,173
-73.9580,40.7650,173
-73.9581,40.7686,173
-73.9588,40.7808,173
-73.9597,40.7736,173
-73.9603,40.7617,173
-73.9617,40.7767,173
-73.9618,40.7685,173
-73.9623,40.7704,173
-73.9646,40.7730,173
-73.9651,40.7911,173
-73.9662,40.7581,173
-73.9667,40.7613,173
-73.9670,40.7667,173
-73.9675,40.7660,173
-73.9675,40.7689,173
-73.9682,40.7866,173
-73.9695,40.7604,173
-73.9700,40.7628,173
-73.9704,40.7562,173
-73.9704,40.7620,173
-73.9705,40.7616,173
-73.9708,40.7615,173
-73.9721,40.7598,173
-73.9735,40.7638,173
-73.9736,40.7646,173
-73.9750,40.7875,173
-73.9751,40.755,173
-73.9754,40.7524,173
-73.9766,40.7756,173
-73.9769,40.7516,173
-73.9774,40.7521,173
-73.9778,40.7421,173
-73.9778,40.7838,173
-73.9784,40.7631,173
-73.9788,40.7242,173
-73.9788,40.7508,173
-73.9789,40.7822,173
-73.9790,40.7528,173
-73.9792,40.7621,173
-73.9798,40.7349,173
-73.9800,40.7606,173
-73.9801,40.7705,173
-73.9804,40.7481,173
-73.9809,40.7476,173
-73.9812,40.7379,173
-73.981,40.7784,173
-73.9814,40.7498,173
-73.9814,40.7801,173
-73.9820,40.7737,173
-73.9821,40.7687,173
-73.9822,40.7278,173
-73.9827,40.7771,173
